Flashlight,3,"25 Oct, 2021","Top-Down Shooter, Roguelite, Action Roguelike, Co-op, Difficult, Action, Shoot 'Em Up, Arcade, Perma Death, PvP, 2D, Zombies, Survival, Old School, Looter Shooter, Post-apocalyptic, Crafting, Procedural Generation, Online Co-Op, Team-Based"
BugOut,22,"14 Sep, 2018","Action, Adventure, RPG, Simulation, Indie, Early Access, Survival, Open World, Crafting, Farming"
Ingredienta,,"14 Oct, 2021","Exploration, RPG, Crafting, Action-Adventure, Fantasy, Procedural Generation, Adventure, 3D, First-Person, Retro, Nonlinear, Action RPG, Early Access, Indie, Simulation, Singleplayer, Magic, Stylized, Combat"
Elixir of Life,3,"26 Apr, 2021","Early Access, Farming Sim, Crafting, Party-Based RPG, 2D, Pixel Graphics, Dungeon Crawler, Sandbox, Survival, Open World, Mining, Strategy RPG, RPG, Building, Roguelite, JRPG, Tactical RPG, Strategy, Inventory Management, Simulation"
Pokon Factory Survival,,"7 Dec, 2020","Immersive Sim, Survival, Crafting, 3D, Simulation, Singleplayer, Strategy"
Last Generation: Survival,6,"17 Jun, 2021","Action, Sandbox, Action-Adventure, Life Sim, Walking Simulator, Shooter, Exploration, Outbreak Sim, Real Time Tactics, FPS, 3D, First-Person, Realistic, Futuristic, Driving, Survival, ATV, Crafting, Logic, Sci-fi"
Acucalypse,13,"26 Apr, 2018","Strategy, Action, Indie, Early Access, Building, Simulation, Comedy, Funny, Tower Defense, Crafting, Cartoony, Cartoon, Destruction, Base Building, Resource Management, Management, Flight"
Doctor Bunny,7,"24 Nov, 2020","Casual, Indie, Management, Crafting, 3D, Cute, Simulation, Funny, Relaxing, Cartoony, Stylized, Family Friendly, Comedy, Co-op, Multiplayer, Online Co-Op, Singleplayer"
Flag Color Number - Painting and Coloring,3,"12 May, 2021","Clicker, Casual, Minimalist, Board Game, Simulation, Design & Illustration, Point & Click, Puzzle, Crafting, Isometric, 3D, Singleplayer, Indie, Adventure, Family Friendly, Relaxing, Tabletop, Idler, Abstract, Logic"
REPTRAILS,6,"25 Jun, 2021","Strategy, Simulation, 2D, RTS, Hacking, Political Sim, Dark Humor, Grand Strategy, Artificial Intelligence, Conspiracy, Crafting, Minimalist, Atmospheric, Surreal, Base Building, Combat, Gun Customization, Singleplayer, Indie, Early Access"
Silver Cats,1,"18 Dec, 2020","RPG, Fantasy, CRPG, 3D, Third Person, Hand-drawn, Demons, Magic, Werewolves, Swordplay, Medieval, Exploration, Lore-Rich, Crafting, Inventory Management, Singleplayer, Old School, Indie"
The Rebellion,9,"1 Apr, 2021","Early Access, Medieval, Strategy, Open World, RTS, RPG, War, PvP, PvE, Multiplayer, Online Co-Op, Base Building, Third Person, Top-Down, Strategy RPG, Action RTS, Action, Dark Fantasy, Crafting, 3D"
Minable & Create / ミナクリ,1,"17 Jun, 2021","2D, Sandbox, Action RPG, Crafting, Action, Survival, RPG, Procedural Generation, Fantasy, Roguelite, Online Co-Op, Multiplayer, Indie, Early Access, Singleplayer, Co-op"
Toodles & Toddlers,2,"16 Feb, 2021","Action, 3D, Physics, Survival, Survival Horror, Sandbox, Crafting, Surreal, Puzzle, Strategy, Resource Management, Perma Death, Exploration, Open World, Dark Humor, Dark Fantasy, Horror, Cartoony, Fantasy, Dark"
DROPTCH,1,"15 Oct, 2021","Early Access, Adventure, Casual, Action-Adventure, Sandbox, Exploration, Base Building, FPS, Mystery Dungeon, Crafting, Mining, Voxel, Atmospheric, Mystery, Relaxing, RPG, Resource Management, Stylized, Investigation, Sailing"
Case Opener Guns,5,"21 Nov, 2018","Idler, Crafting, Point & Click, RPG, Strategy, 2D, Relaxing, Gun Customization, Casual, Simulation, Minimalist, Loot, Singleplayer, Indie, Strategy RPG, Clicker, Hidden Object, Realistic, Stylized, Deckbuilding"
Item Collector - Pirates,,"10 Jul, 2020","Pirates, Match 3, Minimalist, Hidden Object, Casual, Card Battler, RPG, Crafting, Strategy, 2D, Point & Click, Simulation, Isometric, Choices Matter, Puzzle, Stylized, Hand-drawn, Adventure, Loot, Singleplayer"
Industriworks,1,"23 Sep, 2019","Indie, Early Access, Building, Crafting, Sandbox, Open World, Magic"
Potion Meister,1,"2 Nov, 2021","Simulation, Relaxing, Time Management, Resource Management, Crafting, Sandbox, Management, Agriculture, Inventory Management, Indie, Farming Sim, First-Person, 3D, Singleplayer"
super egg 2020,2,"20 Oct, 2021","Action, Action-Adventure, Action Roguelike, Action RPG, 3D, Voxel, Top-Down, Cartoony, Cute, First-Person, Racing, Modern, Survival, Nature, Crafting, Physics, Character Customization, Co-op, Indie, RPG"
Millville,,2022,"Building, Crafting, Life Sim, Character Customization, Cute, Relaxing, Simulation, Open World, 3D, Strategy, Indie, Casual, Colorful, Comedy, Singleplayer"
Make A Jigsaw Puzzle,4,"28 Dec, 2018","Simulation, 3D, Puzzle, VR, Crafting, Singleplayer, Indie, Casual, Relaxing, Clicker, Tabletop, Board Game, Physics, Level Editor, Puzzle Platformer"
Brewmaster: Beer Brewing Simulator,,Coming Soon,"Immersive Sim, Simulation, Sandbox, Crafting, Physics, Relaxing, 3D, First-Person, Education, Realistic, Singleplayer, Replay Value"
Chinese Architect,,2022,"Simulation, Building, Crafting, City Builder, Education, First-Person, Management, 3D, Realistic, Atmospheric, Economy, Family Friendly, Historical, Medieval, Relaxing, Resource Management, Singleplayer, Adventure, Indie"
Epocria,3,"14 Jul, 2021","Early Access, Action, Adventure, Indie, Open World, Sandbox, Survival, Open World Survival Craft, 2.5D, 2D, Pixel Graphics, Top-Down, Automation, Crafting, Resource Management, Building, Action RPG, Action-Adventure, Family Friendly, Fantasy"
CooKing,4,"26 Feb, 2021","Cooking, Crafting, Logic, Casual, Atmospheric, Colorful, Funny, Puzzle, 2D, Tutorial, Linear, Memes, Hand-drawn, Family Friendly, Relaxing, Indie, Education, Singleplayer"
Red Planet: Survive,16,"14 Sep, 2017","Adventure, Early Access, Action, Open World Survival Craft, Survival, Base Building, Space, Sci-fi, Simulation, Indie, Open World, Space Sim, Singleplayer, Building, Crafting, First-Person, Sandbox, Atmospheric, Resource Management, Exploration"
Shadoworlds,,"4 Jun, 2021","Real Time Tactics, Party-Based RPG, Sci-fi, Exploration, Action RPG, Isometric, Survival, Crafting, Pixel Graphics, Space, Strategy, Resource Management, Character Customization, 1990's, Retro, Cyberpunk, Robots, RPG, Aliens, Anime"
super egg 2020,2,"20 Oct, 2021","Action, Action-Adventure, Action Roguelike, Action RPG, 3D, Voxel, Top-Down, Cartoony, Cute, First-Person, Racing, Modern, Survival, Nature, Crafting, Physics, Character Customization, Co-op, Indie, RPG"
Crafty,,"23 May, 2021","Social Deduction, Survival, Crafting, Multiplayer, Cartoony, Third Person, Pirates, Inventory Management, Online Co-Op, Casual, Co-op, Dog, Early Access"
Going the Distance,1,"27 Oct, 2021","Adventure, Casual, Interactive Fiction, Flight, Side Scroller, 2.5D, Cinematic, Colorful, Cute, Stylized, Atmospheric, Crafting, Drama, Horror, Mystery, Psychological Horror, Relaxing, Character Customization, Controller, Dynamic Narration"
Pottery Crafts: Hand-Made Simulator,7,"15 Mar, 2018","Casual, Crafting, 2D, Indie, Hand-drawn, Colorful"
Weapons Genius VR,1,"12 Jun, 2020","Action, Simulation, VR, FPS, Gun Customization, Crafting, Building, Shooter, Economy, Resource Management, Great Soundtrack, 3D, First-Person, Atmospheric, Sniper, Singleplayer"
Little Big Guy,1,"10 Jun, 2021","Adventure, Action, Strategy, Action-Adventure, Strategy RPG, Choose Your Own Adventure, Third-Person Shooter, Top-Down, Third Person, Crafting, Nature, Survival, Building, Zombies, Character Customization, Base Building, Singleplayer, Fishing, Farming, Indie"
Naki,,"30 Sep, 2021","Early Access, FPS, Third-Person Shooter, PvE, Shooter, Character Customization, 3D, First-Person, Third Person, Post-apocalyptic, Action, Gun Customization, Realistic, Psychological, Survival, Crafting, Combat, Inventory Management, Simulation, Multiplayer"
Sweetest Thing,1,"25 Jul, 2020","Strategy, Management, Family Friendly, Crafting, Singleplayer, Cartoon, Indie, Casual, Immersive Sim"
Idle Wasteland - Pet Slot Bundle,,"15 Jul, 2021","RPG, Simulation, Crafting, Post-apocalyptic, Pixel Graphics, Clicker, Idler, Auto Battler"
ZenFarm,5,"18 Feb, 2021","Simulation, Casual, Farming Sim, 2D Platformer, 2D, Cartoon, Cartoony, Cute, Atmospheric, Building, Crafting, Family Friendly, Funny, Logic, Mining, Relaxing, Linear, Resource Management, Singleplayer, Indie"
Galactineers,13,"26 Feb, 2019","Strategy, Indie, Adventure, Simulation, Sandbox, Crafting, Space"
Ero Tennis,2,"2 Feb, 2021","Casual, Action Roguelike, Sports, 3D Fighter, Combat Racing, Collectathon, Clicker, Management, Automation, Crafting, Tennis, MMORPG, eSports, 3D, Comic Book, Action, Bullet Time, Simulation, Abstract, Hand-drawn"
Project Outbreak,,2022,"FPS, Action, Zombies, Crafting, Survival, PvE, Shooter, First-Person, Singleplayer, Violent, Post-apocalyptic, Free to Play, 3D, Combat, Cartoony"
Project Create,,"7 Nov, 2022","Sandbox, Open World, Crafting, Casual, Adventure, Survival, Voxel, Choose Your Own Adventure, Exploration, 3D, First-Person, Third Person, Building, Family Friendly, Relaxing, Base Building, Online Co-Op, Singleplayer, Indie"
Elusive World,,coming soon,"Adventure, Exploration, Survival, Action, Crafting, Inventory Management, Open World, Cartoon, Hack and Slash, Combat, Third Person, Singleplayer, PvE, RPG, Story Rich, Action RPG, Action-Adventure, Violent, Indie"
The lost artifacts,,"7 Oct, 2020","RPG, Adventure, Crafting, Singleplayer, Action RPG, 2D, Atmospheric, Action-Adventure, Exploration, 2D Platformer, Choose Your Own Adventure, CRPG, Colorful, Cute, Building, Choices Matter, Combat, Indie"
Elusive World Demo,,"4 Nov, 2021",Violent
Everpixel Valley,,,"Hack and Slash, Sandbox, Crafting, Base Building, Dinosaurs, RPG, Farming Sim, Action RPG, Simulation, 2D, Top-Down, Pixel Graphics, Fantasy, Loot, Early Access, Singleplayer, Farming, Indie"
Outpost On Syrinx,7,"30 Apr, 2020","Open World Survival Craft, Early Access, Building, Exploration, Sci-fi, Crafting, Simulation, Sandbox, Indie, Atmospheric, Relaxing, Singleplayer, Immersive Sim, Adventure, First-Person, Colorful, Base Building, Casual, Great Soundtrack"
Wunderhaven,,Jul 2021,"Adventure, RPG, Simulation, Crafting, Exploration, Hack and Slash, Farming Sim, Base Building, Action Roguelike, Top-Down, Combat, Resource Management, Cute, Singleplayer, Agriculture, Fishing, Loot"
Buoy,,COMING SOON — ADD TO WISHLIST!,"Adventure, Survival, Crafting, Building, Multiplayer, Singleplayer, Violent, Nudity, RPG, Indie, Early Access, Simulation"
Just Us,,TBD,"Survival, Adventure, Crafting, Action, Early Access, Open World, Casual, Multiplayer, Indie, Building, Free to Play, Base Building, Co-op"
100 days,4,"18 Aug, 2021","Adventure, Simulation, Casual, City Builder, Sandbox, Life Sim, Exploration, Hidden Object, 3D, First-Person, Pixel Graphics, Colorful, Survival, Crafting, Logic, Nature, Relaxing, Building, Nonlinear, Open World"
Ark of Loif,1,"7 Sep, 2021","Action, RPG, Shooter, Action RPG, Action Roguelike, Post-apocalyptic, Isometric, Realistic, Sci-fi, Artificial Intelligence, Robots, Crafting, Aliens, Resource Management, Inventory Management, 3D, Singleplayer, Indie, Adventure"
Escape The Outbreak,2,"10 Sep, 2021","Strategy, Zombies, Action, Survival Horror, Crafting, Singleplayer, Sci-fi, Action-Adventure, Shooter, Mystery Dungeon, 2D, Pixel Graphics, Combat"
Domino Effect: Build and Topple,,"24 Sep, 2021","Simulation, Sandbox, Immersive Sim, Building, Crafting, 3D, Singleplayer, Indie, Asynchronous Multiplayer"
Brytag Studio,6,"19 Jun, 2021","Early Access, Simulation, Crafting, Sandbox, Cinematic, Video Production, Fantasy, Medieval, Exploration, 3D, Minimalist, Time Manipulation, Atmospheric, Building, Character Customization, Female Protagonist, Inventory Management, Open World, Physics, Adventure"
Fusion,,2021,"Casual, Visual Novel, Puzzle, Crafting, Relaxing, 2D, Interactive Fiction, Hand-drawn, Singleplayer, Minimalist, Colorful, Hidden Object, Linear"
Crafty Demo,,"4 Apr, 2021",
Psycho Wolf,9,"20 Nov, 2020","Action, Indie, Adventure, Exploration, Simulation, Funny, Crafting, Survival, Open World, Singleplayer, Difficult"
Shattle,,"25 Nov, 2021","Survival, Crafting, Battle Royale, Multiplayer, Action, PvP, Third-Person Shooter, Shooter, Tactical, Looter Shooter, Early Access, Strategy, Competitive, Third Person, Cold War, Resource Management, Inventory Management, Stealth, Realistic, Violent"
Beyond The Shadow,,Target 2022,"Open World Survival Craft, Open World, Survival, Crafting, Building, Action, Horror, Adventure, Character Customization, Realistic, FPS, Third-Person Shooter, First-Person, Third Person, 3D, PvE, Singleplayer, Multiplayer, Co-op, Indie"
Translunar Enterprises,,First alpha release soon.,"Early Access, 4X, Sci-fi, Building, Crafting, Simulation, Management, Strategy, City Builder, RTS, Colony Sim, Real Time Tactics, Grand Strategy, Minimalist, 3D, Old School, Base Building, Resource Management, Multiplayer, Singleplayer"
Ship Builder Simulator,,2021,"Simulation, Survival, Building, Open World, Crafting, Sandbox, Action, First-Person, Adventure, Indie, Sailing, Singleplayer, Realistic, Casual, Medieval, Resource Management, Exploration, Relaxing, Economy, Base Building"
Alaska Gold Fever,,TBA,"Mining, Runner, Crafting, Tutorial, RPG, Arcade, Action-Adventure, Casual, Simulation, Relaxing, Story Rich, Colorful, Realistic, Loot, Adventure, Mystery, Action, Singleplayer, Indie, Strategy"
Mayday: The Survival Island,,2022 -- Wishlist & Follow!,"Survival, Crafting, Building, Exploration, Open World Survival Craft, Collectathon, Resource Management, Open World, Pixel Graphics, Procedural Generation, Sandbox, RPG, Top-Down, Dungeon Crawler, City Builder, Adventure, Strategy, Survival Horror, Choices Matter, Action-Adventure"
That Dam Level redux,2,"25 Feb, 2016","Action, Indie, Crafting, 2D, Retro, Singleplayer, Cartoony, Replay Value, Cute, Remake, Female Protagonist, Difficult, Pixel Graphics, Platformer, Great Soundtrack"
Minable & Create Demo,,"28 Aug, 2021",
Case Simulator Weapons and Armors,1,"15 Nov, 2018","Casual, Indie, RPG, Simulation, Strategy, Point & Click, Strategy RPG, Clicker, Idler, 2D, Minimalist, Crafting, Hacking, Illuminati, Logic, Loot, Mystery, Relaxing, Stealth, Singleplayer"
Thalassophobia,9,"24 Jul, 2021","Lovecraftian, Action, Horror, Underwater, Roguelike, Naval Combat, Management, Roguevania, Grid-Based Movement, 2D, Action Roguelike, RPG, Alternate History, Tower Defense, Crafting, Resource Management, Singleplayer"
Primal Man Simulator,,TBA,"Survival, Open World Survival Craft, Open World, Crafting, Singleplayer, Simulation, Realistic, Indie, First-Person, Adventure, Base Building, Online Co-Op, Exploration, Sandbox, Atmospheric, Building, Hunting, Difficult"
Survive Into Night,1,"4 Aug, 2021","Crafting, Survival, Zombies, Top-Down Shooter, Horror, Hack and Slash, Sandbox, Looter Shooter, Difficult, Base Building, Exploration, Shooter, Action-Adventure, Twin Stick Shooter, RPG, Strategy, Survival Horror, Building, 2D, Top-Down"
Battle for Antares,,"5 Jul, 2021","Strategy, Sci-fi, PvE, Singleplayer, Crafting, Aliens, 2.5D, Combat, Colony Sim"
The Cold White,,Feb 2022,"Open World, Action, Survival, Adventure, Building, Crafting, Action-Adventure, Nature, FPS, Early Access, 3D, First-Person, Inventory Management, Singleplayer"
Prison Boss VR Demo,1,"4 Dec, 2017","Indie, Simulation"
Far North Survival,,TBA,"Open World Survival Craft, Survival, Open World, Building, Exploration, Crafting, Simulation, 3D, First-Person, Realistic, Singleplayer, Experience, Indie, Sandbox, Real-Time, Base Building, Management"
Fox in the Woods,5,"30 Nov, 2020","Casual, Adventure, Survival, Crafting, Point & Click, 2D, Hand-drawn, Stylized, Cartoony, Colorful, Cute, Resource Management, Family Friendly, Magic, Nature, Open World Survival Craft, Singleplayer"
Factorybelts 2,1,"7 Dec, 2017","Casual, Puzzle, Logic, 3D, Simulation, Crafting, Level Editor, Resource Management, Building, Singleplayer, Stylized, Clicker, Early Access, Indie, Sequel"
Corpsefall,,TBA,"Casual, Simulation, Pixel Graphics, Relaxing, Crafting, Resource Management, Adventure, RPG, Singleplayer, Indie, Management, Life Sim"
Defend Till Sunshine,,TBA,"Adventure, Survival, Exploration, Crafting, Open World Survival Craft, Open World, Action-Adventure, Nature, Indie, Early Access, Cute, Singleplayer"
Defend Till Sunshine Demo,,"15 Jun, 2021",
Minicraft Shooter,5,"26 Feb, 2021","Shooter, Voxel, Survival, RPG, Zombies, Top-Down Shooter, Cyberpunk, Casual, Adventure, Simulation, Action, Indie, On-Rails Shooter, Crafting, Survival Horror, Stylized, Atmospheric, Post-apocalyptic, Linear, Singleplayer"
猫头鹰和灯塔,8,"11 Jul, 2021","Casual, Word Game, Dark, 3D, Exploration, Puzzle, Crafting, Strategy, Stylized, Drama, Satire, Indie, Story Rich, Text-Based, Singleplayer, Mystery, Atmospheric, Conversation, Creature Collector"
